1,250727,english_small.txt,28125,130,27740,376023970,27936,0
27183,402221,english_small.txt,84097,0.3142722000000049,8859,11292,8,0
250726,1000081,english_small.txt,84097,0.3099660999999969,3558,3888,4,0
1,250727,english_large.txt,27769,130,27422,367356720,27528,0
27183,402221,english_large.txt,194433,0.808282399999996,47015,91433,24,0
250726,1000081,english_large.txt,194433,0.7550094000000058,18651,23172,7,0
1,250727,french.txt,29503,130,28589,364961563,29415,0
27183,402221,french.txt,202358,0.8879807000000142,51002,102376,31,0
250726,1000081,french.txt,202358,0.8515887000000362,20486,25703,9,0
