1,250727,english_small.txt,84097,6.868585199999999,83691,16547011,398,0
27183,402221,english_small.txt,84097,0.3078636000000001,8856,10968,6,0
250726,1000081,english_small.txt,84097,0.2995013999999996,3555,3860,3,0
1,250727,english_large.txt,194433,29.7879834,194061,65664948,1312,0
27183,402221,english_large.txt,194433,0.7320166000000015,47076,79385,15,0
250726,1000081,english_large.txt,194433,0.7256622999999962,18646,22658,7,0
1,250727,french.txt,202358,28.94028130000001,201396,59783051,856,0
27183,402221,french.txt,202358,0.9307597999999899,50996,87825,14,0
250726,1000081,french.txt,202358,0.9434404000000001,20487,25101,7,0
