1,250727,english_small.txt,37655,TIMEOUT
27183,402221,english_small.txt,84097,0.33202199999999493
250726,1000081,english_small.txt,84097,0.31398640000000455
1,250727,english_large.txt,37102,TIMEOUT
27183,402221,english_large.txt,194433,0.7539067000000159
250726,1000081,english_large.txt,194433,0.7593042999999966
1,250727,french.txt,38527,TIMEOUT
27183,402221,french.txt,202358,0.9083510000000388
250726,1000081,french.txt,202358,0.8549573999999893
